,Battles,Winrate,PR,Avg.frags,Avg.damage
382,30,53.33,2208,1.03,61344
382,32,59.38,2208,1.22,54919
385,45,53.33,2207,1.27,56358
385,38,81.58,2207,1.37,47077
385,38,50,2207,1.47,53519
388,39,51.28,2206,1.18,59448
388,43,65.12,2206,1.12,54704
390,33,48.48,2205,1.24,55983
391,78,55.13,2203,1.46,53224
392,34,76.47,2202,1.0,50849
392,37,62.16,2202,1.3,51271
394,44,56.82,2200,1.23,55250
394,36,63.89,2200,1.42,52616
396,36,58.33,2199,0.83,61968
397,43,60.47,2198,1.33,53306
398,60,63.33,2197,1.23,54004
399,78,57.69,2196,1.21,58095
399,30,66.67,2196,1.17,53699
401,34,67.65,2195,1.26,48643
402,44,65.91,2194,1.45,50294
403,86,59.3,2193,1.12,56059
403,73,65.75,2193,1.03,53023
403,56,57.14,2193,1.23,55752
403,143,55.94,2193,0.87,60832
407,65,61.54,2192,1.38,48486
407,34,47.06,2192,1.35,58610
409,62,58.06,2191,1.32,54592
410,62,58.06,2190,1.16,57503
410,129,60.47,2190,1.05,57933
410,36,66.67,2190,1.14,54639
413,46,54.35,2189,1.22,56269
413,96,58.33,2189,1.14,57472
413,92,65.22,2189,1.13,56693
416,51,76.47,2187,1.08,51968
416,40,55,2187,1.2,56159
416,31,70.97,2187,1.65,45191
419,36,61.11,2186,1.08,57966
419,71,56.34,2186,1.38,54002
421,33,60.61,2185,0.97,59476
422,32,50,2184,1.25,57857
423,84,63.1,2183,1.11,55618
424,35,48.57,2182,1.23,57288
425,92,56.52,2180,1.13,58972
426,36,63.89,2179,1.64,46107
426,38,52.63,2179,1.32,56006
426,36,66.67,2179,1.14,53205
426,56,51.79,2179,1.59,51643
430,35,62.86,2178,1.2,54716
431,56,44.64,2177,0.95,63886
432,37,56.76,2176,1.24,52921
432,69,59.42,2176,1.2,54348
434,36,63.89,2175,1.28,51625
434,51,56.86,2175,1.45,52262
434,30,56.67,2175,1.1,57905
437,42,59.52,2173,1.0,60186
438,133,61.65,2172,1.19,54020
438,45,62.22,2172,1.51,50020
438,54,55.56,2172,0.89,57461
441,31,58.06,2171,1.1,57086
441,70,55.71,2171,0.97,59292
441,37,64.86,2171,1.3,51813
441,55,60,2171,1.22,55124
445,39,56.41,2170,1.23,56600
445,77,58.44,2170,1.45,51866
445,39,64.1,2170,1.18,54433
445,72,62.5,2170,1.08,55914
449,37,59.46,2169,1.27,53389
449,31,61.29,2169,0.94,59017
451,48,56.25,2168,1.06,57838
452,79,67.09,2166,1.23,49613
452,33,72.73,2166,0.88,56166
454,51,60.78,2165,1.12,56191
454,40,60,2165,1.23,54296
456,106,60.38,2164,1.17,54223
456,62,72.58,2164,1.39,48407
458,33,57.58,2162,1.33,52651
458,59,49.15,2162,1.15,56163
460,63,57.14,2161,1.37,53410
460,77,58.44,2161,1.26,53714
462,75,53.33,2159,1.33,51296
463,82,52.44,2158,1.02,59822
463,84,61.9,2158,1.23,53972
465,33,69.7,2157,1.0,53714
466,52,44.23,2156,1.29,56884
467,38,60.53,2155,1.42,51254
468,64,59.38,2154,1.09,57222
469,31,61.29,2153,1.06,56041
470,36,52.78,2152,1.03,56198
470,33,69.7,2152,1.06,53961
472,30,56.67,2151,1.17,56346
472,154,66.23,2151,1.3,51101
474,46,63.04,2149,1.24,53140
474,62,58.06,2149,1.24,54680
474,144,58.33,2149,1.08,57627
477,72,55.56,2148,1.28,54229
477,38,63.16,2148,1.0,56438
479,45,66.67,2147,1.02,56656
479,35,54.29,2147,1.2,56994
479,37,54.05,2147,1.14,57476
479,31,67.74,2147,1.26,51360
483,80,60,2146,0.99,57868
483,41,51.22,2146,1.32,54527
485,36,52.78,2145,1.19,54340
485,65,55.38,2145,1.05,57774
485,104,60.58,2145,1.35,52032
485,50,58,2145,1.04,57461
489,38,47.37,2144,1.08,58912
490,35,54.29,2143,0.91,60011
490,34,44.12,2143,1.06,61572
492,207,60.87,2142,1.19,52961
492,37,59.46,2142,0.76,61140
492,191,59.16,2142,1.18,54798
492,40,65,2142,0.95,55555
496,42,64.29,2141,0.86,58066
496,54,62.96,2141,1.33,50323
496,30,56.67,2141,1.0,58081
496,31,64.52,2141,1.06,53776
496,32,56.25,2141,1.09,55843
501,36,61.11,2140,0.94,48068
501,57,63.16,2140,1.0,56043
501,70,65.71,2140,1.33,49777
504,92,58.7,2139,1.35,52513
504,96,62.5,2139,0.84,59157
506,42,76.19,2138,1.07,48852
507,100,56,2137,1.27,54491
507,46,58.7,2137,1.35,51288
507,153,64.05,2137,1.01,56094
510,45,60,2136,1.22,54972
511,49,65.31,2135,1.02,51568
511,35,62.86,2135,1.06,55473
513,113,43.36,2134,1.2,57902
514,35,57.14,2133,1.2,53608
515,144,52.78,2132,1.12,57432
516,39,64.1,2131,1.26,51776
517,74,63.51,2130,1.2,50710
517,39,64.1,2130,0.82,59703
517,55,58.18,2130,1.38,51120
520,215,66.05,2129,1.2,52222
521,90,62.22,2128,1.06,55631
521,38,55.26,2128,1.24,53717
523,32,50,2127,1.12,58009
523,30,66.67,2127,1.1,52567
525,36,61.11,2126,1.0,55869
526,55,69.09,2123,1.15,50547
526,40,67.5,2123,1.02,52974
526,50,52,2123,1.08,55989
526,42,59.52,2123,1.29,53913
530,57,54.39,2122,1.3,53227
530,114,60.53,2122,1.0,57884
532,44,63.64,2121,0.8,57782
532,41,70.73,2121,1.0,50126
534,44,52.27,2119,1.23,52228
534,30,70,2119,1.17,51195
536,32,75,2118,0.53,56859
536,39,64.1,2118,1.13,53344
538,36,61.11,2117,1.14,52291
539,81,56.79,2116,1.2,54682
539,48,56.25,2116,1.08,52351
541,41,56.1,2114,0.95,57863
542,75,58.67,2113,1.25,52524
542,38,71.05,2113,1.45,46320
542,66,63.64,2113,1.39,48783
545,254,59.45,2112,1.3,52249
546,38,60.53,2111,0.89,55830
547,52,69.23,2110,0.9,53850
547,61,57.38,2110,1.38,50128
549,112,58.04,2109,1.04,56672
550,32,65.63,2108,1.09,52538
551,54,62.96,2106,1.15,53049
551,31,61.29,2106,0.84,58320
553,48,60.42,2105,0.98,57351
553,43,60.47,2105,1.05,54144
555,43,48.84,2102,1.26,54384
556,39,64.1,2101,1.13,52251
556,65,56.92,2101,1.58,46905
556,40,52.5,2101,1.0,57267
559,35,60,2100,1.34,49554
560,31,70.97,2098,1.23,48121
560,77,45.45,2098,0.92,60477
562,43,62.79,2097,1.16,51777
563,33,54.55,2096,1.21,53575
563,31,41.94,2096,1.58,51161
563,30,56.67,2096,1.2,52595
566,59,61.02,2095,1.03,54538
567,36,58.33,2094,1.44,50536
568,32,56.25,2093,1.0,55792
568,36,61.11,2093,1.03,55264
568,35,57.14,2093,0.89,59590
568,58,63.79,2093,1.31,49905
568,51,68.63,2093,1.02,51852
568,42,47.62,2093,1.14,57721
574,34,64.71,2092,1.24,49861
575,34,58.82,2091,1.41,49943
575,30,43.33,2091,0.9,64142
575,30,63.33,2091,0.87,54607
575,79,62.03,2091,1.29,50729
575,84,64.29,2091,1.07,54375
575,53,52.83,2091,1.26,51183
575,49,53.06,2091,0.94,59153
582,217,61.75,2090,1.15,53190
582,39,46.15,2090,1.03,58516
584,32,59.38,2089,1.44,49167
584,44,77.27,2089,1.18,46521
584,32,68.75,2089,1.31,48371
587,44,65.91,2087,1.09,48912
587,33,60.61,2087,1.09,53347
587,33,57.58,2087,1.3,50345
590,145,66.21,2085,1.24,48646
591,87,57.47,2084,1.24,51522
591,73,56.16,2084,0.88,57914
593,63,61.9,2083,0.84,57523
593,33,63.64,2083,1.18,49068
593,70,64.29,2083,1.07,53330
596,37,70.27,2082,1.19,48406
597,49,67.35,2080,0.92,54522
597,67,58.21,2080,1.04,53824
597,52,59.62,2080,1.31,51497
597,30,50,2080,1.2,54252
601,53,54.72,2079,1.13,53838
602,52,51.92,2078,1.19,53761
602,74,62.16,2078,1.18,50296
604,41,68.29,2077,1.29,48487
605,38,63.16,2076,1.03,53260
606,37,54.05,2074,1.0,57340
606,36,61.11,2074,0.69,58719
606,79,60.76,2074,1.42,49501
609,31,61.29,2073,1.35,49362
610,178,59.55,2072,1.11,52535
610,35,71.43,2072,1.09,50229
612,42,54.76,2071,1.19,52089
612,37,51.35,2071,1.27,53860
614,36,58.33,2070,1.14,54639
614,36,44.44,2070,1.14,56606
616,30,76.67,2069,1.13,47099
616,46,54.35,2069,1.11,54802
618,57,57.89,2068,1.23,51078
618,57,56.14,2068,0.91,57822
618,73,58.9,2068,0.93,53368
621,36,58.33,2067,1.36,48872
621,47,76.6,2067,1.3,45404
621,54,53.7,2067,1.43,49063
624,53,64.15,2066,1.02,51517
625,65,58.46,2065,0.86,53897
625,40,62.5,2065,1.12,52042
627,67,50.75,2063,1.48,49126
627,38,50,2063,0.82,60550
627,130,66.92,2063,1.21,49741
630,61,63.93,2062,1.3,49313
630,70,55.71,2062,0.91,56533
632,39,58.97,2061,1.23,51198
632,63,58.73,2061,1.0,54368
632,55,52.73,2061,1.42,49304
635,51,50.98,2060,1.08,55981
636,36,77.78,2059,0.81,51775
637,61,72.13,2058,1.08,49044
637,44,59.09,2058,1.0,54606
639,43,60.47,2057,1.35,49347
640,74,60.81,2056,1.19,51791
641,30,53.33,2055,0.93,56732
641,42,71.43,2055,0.76,54489
641,64,60.94,2055,1.09,51888
641,38,57.89,2055,0.82,54955
645,42,54.76,2054,1.02,52831
646,39,41.03,2053,1.05,55864
646,65,53.85,2053,1.0,56790
646,129,59.69,2053,1.22,50950
649,46,63.04,2052,1.26,48524
649,36,55.56,2052,1.31,50761
651,52,50,2049,1.23,55477
651,62,62.9,2049,1.26,45962
653,42,54.76,2048,1.1,53638
654,50,68,2047,1.12,50402
655,85,63.53,2046,1.01,53322
655,63,58.73,2046,1.14,48696
657,42,57.14,2045,1.19,53718
657,33,48.48,2045,1.15,55114
659,97,54.64,2044,1.19,53111
659,37,48.65,2044,1.11,55037
661,112,58.04,2043,0.91,55961
661,73,47.95,2043,1.07,56429
661,73,56.16,2043,1.27,51454
664,66,56.06,2042,1.24,52007
664,32,59.38,2042,1.25,50853
666,31,61.29,2041,1.39,45334
666,60,63.33,2041,0.97,53981
666,78,57.69,2041,1.1,52180
666,99,59.6,2041,1.0,53258
670,38,65.79,2040,1.26,48621
670,37,59.46,2040,1.08,51891
672,45,66.67,2039,0.96,51742
672,117,61.54,2039,1.12,53413
674,60,56.67,2038,1.2,52096
674,91,68.13,2038,1.34,46457
674,30,63.33,2038,1.3,47223
674,43,60.47,2038,1.33,50185
678,31,51.61,2037,1.35,48737
678,84,60.71,2037,1.21,50801
678,33,69.7,2037,1.15,48909
681,32,56.25,2036,1.0,55440
681,56,64.29,2036,1.3,47228
681,75,64,2036,1.21,48515
684,30,53.33,2035,1.3,50911
684,77,54.55,2035,1.18,51969
686,51,64.71,2034,0.96,53668
686,35,62.86,2034,1.49,43019
686,93,51.61,2034,0.92,54698
689,39,64.1,2033,1.15,49972
689,50,66,2033,1.1,50835
691,36,66.67,2032,1.11,50356
691,46,58.7,2032,0.7,60807
691,32,71.88,2032,1.22,45453
691,35,65.71,2032,1.17,49198
695,178,53.93,2031,1.0,55976
696,33,75.76,2030,1.03,47564
696,89,66.29,2030,1.13,48037
696,42,71.43,2030,1.1,47794
696,40,50,2030,0.82,55980
700,47,53.19,2028,1.32,50974
701,47,63.83,2027,1.28,48550
701,65,69.23,2027,1.09,47712
701,39,58.97,2027,1.44,46932
704,82,65.85,2026,1.26,48280
705,42,71.43,2025,0.83,42081
705,33,63.64,2025,0.79,55023
705,37,72.97,2025,0.73,54094
705,36,52.78,2025,1.39,50211
709,41,60.98,2024,1.07,53546
709,35,71.43,2024,0.89,50270
711,37,70.27,2022,1.03,48040
711,37,37.84,2022,0.84,61780
713,33,57.58,2021,1.42,48016
714,43,67.44,2020,1.02,52552
714,48,58.33,2020,1.15,52503
714,36,55.56,2020,1.11,51592
717,31,45.16,2019,1.1,56854
717,49,59.18,2019,1.14,46842
719,38,50,2018,1.03,55547
720,61,63.93,2015,1.31,47678
721,38,63.16,2014,0.95,53508
721,78,62.82,2014,1.05,51795
723,63,66.67,2013,1.22,48070
723,43,67.44,2013,0.93,53689
725,48,62.5,2011,1.04,52164
726,30,60,2010,1.07,49778
726,77,55.84,2010,1.12,53048
726,67,58.21,2010,1.16,51020
729,76,60.53,2009,1.03,51518
729,50,66,2009,1.1,49843
731,36,47.22,2008,0.92,60094
732,47,61.7,2007,1.06,51811
732,31,61.29,2007,1.0,53919
732,42,57.14,2007,1.1,52067
735,59,55.93,2006,1.1,53144
735,81,56.79,2006,0.89,55142
735,58,53.45,2006,0.95,56057
735,39,53.85,2006,1.31,50478
739,50,62,2005,1.14,46841
739,51,52.94,2005,1.27,51323
741,35,71.43,2004,0.86,49898
742,37,64.86,2003,0.86,53737
742,36,69.44,2003,0.78,55180
742,33,57.58,2003,1.55,45510
742,51,54.9,2003,0.98,55619
742,50,58,2003,1.0,52660
747,30,56.67,2002,1.37,47928
747,101,59.41,2002,1.05,52367
749,103,60.19,2001,1.1,51645
749,58,56.9,2001,1.31,49411
751,39,48.72,2000,1.18,53615
751,92,59.78,2000,1.21,49710
753,97,74.23,1999,1.03,47191
753,112,61.61,1999,0.97,53131
755,43,58.14,1998,1.0,50031
755,51,43.14,1998,1.25,54427
755,35,62.86,1998,1.11,50511
755,70,62.86,1998,1.14,49222
759,60,55,1997,0.98,50987
759,30,46.67,1997,1.37,49861
761,55,61.82,1996,1.33,46350
761,44,70.45,1996,1.16,47016
761,90,54.44,1996,0.98,56463
761,37,48.65,1996,1.32,52089
761,64,45.31,1996,1.22,50713
761,75,58.67,1996,1.15,50817
767,89,52.81,1995,0.97,51918
767,45,51.11,1995,1.11,50073
767,35,77.14,1995,0.8,49920
767,65,66.15,1995,1.12,48253
771,75,64,1994,0.93,53876
772,46,58.7,1993,1.17,49390
772,58,72.41,1993,0.98,48280
772,38,57.89,1993,1.39,46848
772,59,66.1,1993,1.05,50286
776,36,61.11,1991,1.17,49891
776,44,65.91,1991,0.89,50689
776,88,61.36,1991,0.85,56045
776,38,39.47,1991,1.29,54099
780,37,64.86,1990,0.65,56648
780,259,51.74,1990,0.94,56424
